15.0,12.0,5.0,15.0,1.0,2.0,15.0,12.0,14.0,4.0,8.0,7.0,5.0,12.0,13.0,4.0,5.0,4.0,2.0,3.0,17.0,7.0,12.0,4.0,4.0,11.0,14.0,3.0,14.0,10.0,14.0,5.0,13.0,7.0,6.0,15.0,16.0,15.0,1.0,15.0,14.0,11.0,3.0,5.0,13.0,15.0,13.0,6.0,15.0,14.0,11.0,15.0,14.0,10.0,13.0,16.0,17.0,5.0,5.0,13.0,15.0,14.0,12.0,8.0,12.0,16.0,15.0,12.0,16.0,14.0,17.0,12.0,13.0,17.0,18.0,17.0,20.0,24.0,19.0,14.0,17.0,13.0,14.0,14.0,21.0,15.0,14.0,11.0,10.0,11.0,6.0,18.0,15.0,14.0,3.0,12.0,12.0,14.0,13.0,18.0,17.0,8.0,14.0,15.0,8.0,8.0,15.0,14.0,15.0,17.0,5.0,15.0,14.0,5.0,14.0,16.0,13.0,12.0,15.0,14.0,4.0,2.0,12.0,5.0,14.0,8.0,4.0,14.0,14.0,13.0,14.0,15.0,16.0,14.0,13.0,6.0,14.0,3.0,1.0,14.0,14.0,0.0,0.0,6.0,6.0,14.0,2.0,15.0,4.0,13.0,14.0,13.0,13.0,14.0,14.0,2.0,5.0,1.0,14.0,2.0,15.0,5.0,4.0,14.0,14.0,6.0,14.0,15.0,3.0,12.0,15.0,9.0
12.0,2.0,13.0,4.0,13.0,2.0,15.0,13.0,2.0,13.0,13.0,14.0,11.0,4.0,11.0,14.0,5.0,15.0,15.0,14.0,14.0,10.0,14.0,11.0,6.0,14.0,7.0,11.0,11.0,18.0,25.0,32.0,33.0,38.0,56.0,38.0,48.0,45.0,38.0,56.0,48.0,23.0,13.0,11.0,17.0,13.0,13.0,17.0,11.0,20.0,49.0,148.0,188.0,255.0,235.0,245.0,198.0,192.0,211.0,316.0,238.0,257.0,276.0,182.0,214.0,230.0,181.0,214.0,245.0,206.0,172.0,154.0,142.0,154.0,102.0,18.0,11.0,14.0,14.0,14.0,4.0,28.0,29.0,17.0,12.0,19.0,24.0,27.0,23.0,17.0,18.0,8.0,9.0,14.0,11.0,15.0,13.0,15.0,6.0,15.0,15.0,7.0,2.0,14.0,14.0,13.0,14.0,3.0,14.0,2.0,4.0,7.0,6.0,13.0,15.0,6.0,10.0,13.0,14.0,14.0,5.0,4.0,4.0,11.0,15.0,13.0,10.0,13.0,8.0,7.0,13.0,14.0,14.0,2.0,13.0,12.0,17.0,12.0,0.0,14.0,15.0,19.0,2.0,15.0,3.0,13.0,15.0,12.0,15.0,4.0,12.0,12.0,6.0,2.0,14.0,8.0,13.0,7.0,2.0,14.0,15.0,15.0,15.0,2.0,7.0,14.0,15.0,11.0,4.0,15.0,1.0,14.0
6.0,4.0,11.0,14.0,15.0,14.0,1.0,2.0,4.0,5.0,16.0,14.0,15.0,13.0,15.0,2.0,15.0,19.0,15.0,4.0,1.0,14.0,14.0,4.0,14.0,13.0,14.0,5.0,8.0,16.0,6.0,10.0,13.0,17.0,9.0,16.0,18.0,18.0,15.0,18.0,36.0,28.0,44.0,54.0,51.0,42.0,57.0,58.0,64.0,49.0,51.0,53.0,43.0,28.0,18.0,17.0,14.0,7.0,14.0,20.0,12.0,118.0,196.0,216.0,261.0,247.0,264.0,244.0,212.0,250.0,222.0,219.0,206.0,180.0,219.0,220.0,195.0,240.0,202.0,246.0,255.0,220.0,157.0,141.0,150.0,143.0,94.0,28.0,15.0,6.0,14.0,6.0,13.0,10.0,16.0,7.0,15.0,13.0,15.0,3.0,15.0,2.0,14.0,12.0,2.0,15.0,2.0,14.0,15.0,15.0,16.0,3.0,2.0,15.0,11.0,13.0,15.0,10.0,14.0,15.0,11.0,14.0,14.0,10.0,15.0,14.0,11.0,14.0,6.0,15.0,17.0,4.0,13.0,3.0,13.0,5.0,12.0,15.0,4.0,15.0,14.0,14.0,15.0,1.0,2.0,14.0,0.0,13.0,5.0,14.0,12.0,14.0,15.0,11.0,12.0,7.0,13.0,12.0,14.0,6.0,4.0,11.0,6.0,15.0,14.0,7.0,13.0,15.0,14.0,11.0,19.0,12.0
2.0,6.0,7.0,15.0,10.0,13.0,9.0,8.0,6.0,5.0,8.0,14.0,14.0,14.0,11.0,15.0,17.0,2.0,3.0,4.0,4.0,2.0,2.0,15.0,14.0,8.0,15.0,14.0,7.0,14.0,5.0,15.0,14.0,14.0,15.0,13.0,6.0,7.0,5.0,8.0,19.0,19.0,20.0,31.0,23.0,22.0,15.0,18.0,20.0,20.0,27.0,30.0,26.0,33.0,39.0,40.0,43.0,42.0,35.0,18.0,30.0,78.0,103.0,116.0,161.0,202.0,183.0,141.0,203.0,155.0,208.0,174.0,188.0,198.0,230.0,240.0,226.0,192.0,179.0,123.0,116.0,109.0,103.0,65.0,27.0,18.0,14.0,14.0,15.0,8.0,15.0,21.0,13.0,12.0,14.0,12.0,13.0,14.0,13.0,2.0,13.0,5.0,5.0,2.0,15.0,2.0,14.0,14.0,13.0,4.0,3.0,15.0,3.0,15.0,14.0,2.0,15.0,14.0,12.0,11.0,4.0,15.0,4.0,7.0,14.0,14.0,2.0,10.0,15.0,15.0,4.0,4.0,15.0,4.0,15.0,0.0,2.0,13.0,14.0,4.0,2.0,2.0,14.0,15.0,15.0,16.0,10.0,4.0,6.0,15.0,14.0,4.0,13.0,2.0,18.0,15.0,15.0,12.0,4.0,15.0,6.0,1.0,16.0,16.0,2.0,2.0,14.0,4.0,0.0,14.0,16.0,15.0
13.0,23.0,38.0,26.0,13.0,10.0,14.0,14.0,6.0,14.0,14.0,14.0,12.0,10.0,13.0,15.0,17.0,15.0,17.0,13.0,16.0,12.0,15.0,3.0,10.0,14.0,5.0,15.0,12.0,15.0,15.0,12.0,15.0,13.0,3.0,14.0,4.0,14.0,15.0,12.0,14.0,13.0,9.0,10.0,14.0,18.0,25.0,30.0,31.0,21.0,34.0,46.0,52.0,46.0,37.0,32.0,47.0,30.0,19.0,9.0,13.0,12.0,17.0,10.0,8.0,17.0,18.0,21.0,38.0,83.0,166.0,232.0,225.0,195.0,190.0,210.0,206.0,208.0,174.0,203.0,182.0,193.0,145.0,161.0,154.0,195.0,165.0,91.0,74.0,41.0,19.0,17.0,12.0,13.0,14.0,14.0,13.0,34.0,26.0,7.0,10.0,15.0,9.0,12.0,3.0,13.0,15.0,6.0,15.0,13.0,15.0,12.0,15.0,16.0,19.0,14.0,12.0,15.0,11.0,15.0,13.0,15.0,16.0,12.0,11.0,18.0,14.0,15.0,15.0,14.0,12.0,17.0,12.0,10.0,10.0,10.0,8.0,14.0,14.0,2.0,12.0,14.0,12.0,15.0,14.0,14.0,13.0,14.0,12.0,14.0,13.0,13.0,1.0,13.0,4.0,12.0,15.0,14.0,12.0,11.0,17.0,19.0,19.0,21.0,13.0,19.0,17.0,16.0,12.0,6.0,10.0,14.0
15.0,4.0,12.0,15.0,14.0,15.0,8.0,6.0,6.0,12.0,16.0,13.0,6.0,14.0,15.0,14.0,7.0,2.0,16.0,14.0,17.0,5.0,4.0,11.0,13.0,13.0,14.0,17.0,14.0,6.0,12.0,3.0,5.0,13.0,14.0,2.0,0.0,15.0,21.0,12.0,19.0,10.0,17.0,16.0,11.0,16.0,19.0,24.0,18.0,23.0,23.0,30.0,33.0,30.0,44.0,38.0,46.0,61.0,57.0,33.0,10.0,14.0,15.0,15.0,13.0,12.0,15.0,13.0,31.0,55.0,72.0,119.0,163.0,171.0,145.0,157.0,175.0,181.0,166.0,159.0,175.0,175.0,170.0,204.0,181.0,196.0,202.0,193.0,161.0,150.0,132.0,137.0,107.0,44.0,14.0,14.0,14.0,4.0,5.0,15.0,7.0,24.0,12.0,15.0,5.0,4.0,16.0,15.0,10.0,16.0,12.0,14.0,7.0,2.0,10.0,15.0,15.0,13.0,14.0,6.0,14.0,6.0,10.0,15.0,8.0,13.0,7.0,15.0,15.0,12.0,14.0,12.0,13.0,5.0,8.0,13.0,16.0,12.0,4.0,8.0,14.0,15.0,14.0,11.0,3.0,6.0,13.0,15.0,4.0,14.0,14.0,14.0,4.0,12.0,9.0,15.0,13.0,4.0,14.0,2.0,15.0,13.0,3.0,0.0,15.0,3.0,15.0,15.0,15.0,10.0,15.0,15.0
17.0,14.0,14.0,15.0,15.0,15.0,1.0,12.0,14.0,3.0,15.0,2.0,13.0,2.0,14.0,14.0,14.0,15.0,16.0,12.0,3.0,15.0,13.0,8.0,15.0,5.0,15.0,6.0,15.0,13.0,15.0,4.0,11.0,13.0,15.0,12.0,12.0,15.0,13.0,13.0,5.0,6.0,14.0,4.0,3.0,12.0,15.0,15.0,4.0,2.0,14.0,14.0,7.0,0.0,9.0,18.0,21.0,27.0,21.0,33.0,51.0,46.0,42.0,35.0,47.0,47.0,43.0,24.0,32.0,26.0,15.0,18.0,4.0,19.0,7.0,21.0,22.0,13.0,52.0,142.0,115.0,143.0,172.0,186.0,161.0,139.0,139.0,147.0,155.0,180.0,125.0,164.0,154.0,201.0,151.0,157.0,119.0,118.0,141.0,134.0,89.0,23.0,15.0,12.0,13.0,12.0,15.0,24.0,24.0,6.0,15.0,11.0,8.0,15.0,6.0,14.0,12.0,14.0,14.0,8.0,5.0,14.0,12.0,15.0,5.0,15.0,15.0,15.0,15.0,11.0,10.0,17.0,12.0,12.0,6.0,5.0,14.0,10.0,12.0,14.0,14.0,14.0,14.0,14.0,7.0,7.0,7.0,7.0,19.0,15.0,8.0,14.0,9.0,2.0,13.0,12.0,5.0,14.0,14.0,5.0,16.0,12.0,3.0,13.0,13.0,15.0,9.0,6.0,7.0,2.0,13.0,13.0
15.0,2.0,13.0,14.0,14.0,12.0,13.0,11.0,15.0,8.0,12.0,17.0,16.0,4.0,15.0,10.0,16.0,14.0,15.0,14.0,35.0,14.0,12.0,14.0,15.0,14.0,12.0,8.0,12.0,18.0,11.0,12.0,10.0,14.0,9.0,3.0,14.0,13.0,15.0,12.0,11.0,15.0,14.0,5.0,14.0,15.0,15.0,13.0,10.0,4.0,14.0,15.0,14.0,13.0,17.0,25.0,29.0,22.0,35.0,26.0,25.0,32.0,31.0,48.0,38.0,38.0,34.0,22.0,19.0,22.0,5.0,16.0,14.0,21.0,10.0,22.0,25.0,18.0,62.0,85.0,104.0,169.0,142.0,151.0,135.0,122.0,159.0,104.0,179.0,196.0,171.0,152.0,166.0,168.0,172.0,261.0,239.0,180.0,148.0,169.0,181.0,172.0,123.0,26.0,38.0,19.0,23.0,32.0,43.0,45.0,60.0,59.0,27.0,33.0,33.0,35.0,28.0,21.0,16.0,18.0,13.0,16.0,14.0,13.0,21.0,24.0,30.0,23.0,19.0,21.0,17.0,37.0,21.0,35.0,31.0,25.0,16.0,14.0,13.0,11.0,23.0,18.0,6.0,12.0,13.0,12.0,16.0,17.0,17.0,15.0,18.0,15.0,8.0,11.0,15.0,7.0,10.0,11.0,8.0,17.0,12.0,12.0,10.0,15.0,5.0,11.0,16.0,14.0,15.0,17.0,15.0,10.0
14.0,15.0,14.0,12.0,11.0,15.0,16.0,15.0,15.0,13.0,15.0,8.0,15.0,8.0,12.0,16.0,15.0,16.0,19.0,12.0,18.0,19.0,8.0,14.0,6.0,17.0,15.0,5.0,8.0,15.0,9.0,5.0,14.0,15.0,12.0,15.0,14.0,13.0,15.0,18.0,17.0,9.0,16.0,13.0,10.0,9.0,14.0,9.0,8.0,12.0,16.0,11.0,7.0,15.0,8.0,15.0,22.0,30.0,22.0,40.0,42.0,36.0,50.0,64.0,57.0,42.0,41.0,32.0,11.0,9.0,17.0,15.0,15.0,16.0,24.0,44.0,120.0,134.0,182.0,182.0,178.0,156.0,194.0,129.0,182.0,195.0,231.0,270.0,256.0,189.0,246.0,214.0,285.0,200.0,214.0,247.0,209.0,153.0,150.0,122.0,137.0,72.0,17.0,14.0,14.0,13.0,14.0,22.0,28.0,28.0,19.0,16.0,16.0,15.0,10.0,10.0,5.0,9.0,10.0,16.0,10.0,18.0,15.0,9.0,11.0,15.0,15.0,11.0,11.0,16.0,18.0,14.0,12.0,6.0,7.0,10.0,15.0,10.0,13.0,12.0,12.0,17.0,12.0,14.0,9.0,12.0,11.0,12.0,10.0,17.0,14.0,9.0,15.0,10.0,6.0,15.0,3.0,10.0,12.0,8.0,6.0,15.0,1.0,13.0,11.0,0.0,15.0,2.0,8.0,8.0,17.0,16.0
9.0,14.0,13.0,19.0,15.0,16.0,16.0,16.0,13.0,6.0,13.0,6.0,10.0,15.0,5.0,15.0,6.0,15.0,4.0,11.0,10.0,15.0,16.0,15.0,17.0,14.0,10.0,16.0,11.0,5.0,17.0,11.0,14.0,13.0,11.0,13.0,19.0,18.0,12.0,15.0,19.0,15.0,10.0,12.0,17.0,15.0,22.0,22.0,28.0,23.0,14.0,17.0,16.0,14.0,15.0,16.0,15.0,14.0,15.0,6.0,8.0,16.0,17.0,12.0,14.0,18.0,19.0,18.0,27.0,21.0,30.0,26.0,38.0,38.0,18.0,23.0,16.0,17.0,14.0,7.0,22.0,21.0,16.0,27.0,75.0,113.0,224.0,220.0,197.0,155.0,211.0,211.0,170.0,168.0,172.0,216.0,216.0,175.0,206.0,234.0,191.0,261.0,216.0,205.0,206.0,139.0,167.0,140.0,157.0,89.0,28.0,10.0,15.0,17.0,18.0,17.0,14.0,23.0,30.0,22.0,22.0,19.0,13.0,14.0,25.0,14.0,17.0,15.0,10.0,13.0,9.0,15.0,4.0,4.0,3.0,15.0,15.0,15.0,12.0,11.0,13.0,12.0,15.0,4.0,15.0,13.0,4.0,15.0,5.0,15.0,5.0,11.0,14.0,14.0,15.0,15.0,19.0,15.0,15.0,4.0,6.0,4.0,14.0,7.0,12.0,15.0,3.0,15.0,14.0,4.0,13.0,15.0
14.0,14.0,15.0,14.0,2.0,11.0,14.0,5.0,2.0,5.0,14.0,4.0,15.0,15.0,3.0,13.0,15.0,3.0,12.0,15.0,0.0,15.0,15.0,15.0,14.0,14.0,3.0,1.0,3.0,14.0,14.0,15.0,9.0,11.0,14.0,15.0,10.0,19.0,12.0,14.0,4.0,15.0,13.0,17.0,15.0,10.0,6.0,8.0,15.0,10.0,2.0,14.0,6.0,14.0,15.0,12.0,2.0,15.0,9.0,10.0,14.0,15.0,21.0,37.0,23.0,31.0,41.0,38.0,51.0,42.0,30.0,41.0,27.0,28.0,15.0,7.0,12.0,13.0,7.0,13.0,23.0,30.0,61.0,148.0,211.0,167.0,206.0,164.0,147.0,191.0,213.0,150.0,146.0,208.0,248.0,284.0,242.0,255.0,239.0,263.0,233.0,219.0,181.0,150.0,107.0,34.0,12.0,16.0,16.0,13.0,13.0,9.0,16.0,34.0,54.0,19.0,11.0,13.0,14.0,11.0,15.0,10.0,15.0,10.0,11.0,14.0,14.0,6.0,2.0,10.0,12.0,6.0,12.0,13.0,6.0,13.0,13.0,9.0,15.0,13.0,14.0,9.0,15.0,14.0,14.0,10.0,10.0,16.0,15.0,15.0,8.0,13.0,16.0,16.0,12.0,17.0,13.0,15.0,14.0,13.0,12.0,17.0,16.0,14.0,15.0,15.0,17.0,12.0,13.0,14.0,4.0,13.0
15.0,15.0,13.0,13.0,14.0,6.0,14.0,15.0,11.0,8.0,15.0,15.0,8.0,15.0,14.0,14.0,17.0,11.0,16.0,16.0,5.0,8.0,17.0,13.0,4.0,13.0,16.0,4.0,14.0,7.0,15.0,13.0,14.0,15.0,10.0,15.0,14.0,13.0,15.0,4.0,13.0,6.0,0.0,6.0,5.0,4.0,2.0,18.0,13.0,12.0,0.0,3.0,4.0,12.0,14.0,15.0,11.0,8.0,10.0,6.0,15.0,14.0,4.0,16.0,15.0,4.0,14.0,8.0,10.0,25.0,28.0,40.0,30.0,31.0,31.0,42.0,33.0,32.0,58.0,39.0,37.0,36.0,35.0,17.0,24.0,15.0,11.0,14.0,14.0,15.0,17.0,12.0,22.0,79.0,118.0,140.0,200.0,209.0,210.0,185.0,206.0,187.0,216.0,197.0,183.0,231.0,198.0,188.0,172.0,171.0,207.0,220.0,155.0,119.0,120.0,125.0,91.0,38.0,14.0,6.0,16.0,15.0,15.0,40.0,22.0,12.0,15.0,14.0,14.0,11.0,13.0,14.0,7.0,15.0,3.0,5.0,13.0,14.0,4.0,5.0,13.0,7.0,0.0,1.0,14.0,3.0,2.0,4.0,16.0,0.0,14.0,14.0,3.0,17.0,3.0,12.0,10.0,14.0,7.0,10.0,12.0,8.0,15.0,17.0,13.0,12.0,15.0,9.0,17.0,15.0,11.0,23.0
28.0,27.0,18.0,27.0,20.0,18.0,15.0,12.0,17.0,14.0,16.0,12.0,12.0,12.0,9.0,16.0,6.0,5.0,3.0,5.0,13.0,17.0,14.0,8.0,13.0,3.0,2.0,14.0,13.0,13.0,12.0,17.0,6.0,8.0,6.0,13.0,2.0,14.0,2.0,13.0,15.0,14.0,14.0,15.0,4.0,2.0,2.0,15.0,4.0,11.0,11.0,9.0,12.0,2.0,18.0,15.0,8.0,9.0,11.0,2.0,10.0,13.0,13.0,15.0,10.0,14.0,12.0,20.0,17.0,20.0,22.0,21.0,20.0,40.0,50.0,51.0,45.0,52.0,24.0,40.0,23.0,14.0,13.0,15.0,15.0,18.0,12.0,21.0,21.0,22.0,25.0,17.0,37.0,108.0,125.0,161.0,179.0,166.0,143.0,136.0,133.0,121.0,131.0,179.0,185.0,185.0,150.0,104.0,133.0,153.0,188.0,182.0,191.0,120.0,126.0,113.0,50.0,20.0,15.0,12.0,9.0,15.0,13.0,29.0,24.0,20.0,9.0,16.0,17.0,19.0,15.0,19.0,20.0,14.0,17.0,21.0,16.0,13.0,16.0,9.0,14.0,15.0,13.0,14.0,15.0,5.0,15.0,10.0,5.0,9.0,15.0,13.0,13.0,12.0,17.0,0.0,15.0,4.0,1.0,5.0,12.0,2.0,4.0,0.0,2.0,6.0,2.0,15.0,16.0,16.0,11.0,11.0
10.0,12.0,15.0,10.0,14.0,14.0,14.0,15.0,12.0,2.0,13.0,2.0,4.0,14.0,19.0,17.0,15.0,15.0,14.0,16.0,9.0,11.0,15.0,15.0,6.0,2.0,16.0,11.0,14.0,2.0,16.0,19.0,13.0,16.0,19.0,19.0,16.0,6.0,8.0,6.0,11.0,4.0,15.0,14.0,12.0,11.0,15.0,13.0,14.0,9.0,6.0,15.0,14.0,17.0,16.0,16.0,21.0,33.0,32.0,28.0,23.0,26.0,23.0,25.0,18.0,21.0,17.0,31.0,43.0,45.0,32.0,33.0,21.0,10.0,13.0,14.0,19.0,26.0,59.0,167.0,157.0,161.0,181.0,185.0,175.0,122.0,197.0,194.0,216.0,172.0,177.0,217.0,197.0,221.0,194.0,157.0,169.0,139.0,86.0,19.0,14.0,10.0,15.0,15.0,18.0,24.0,25.0,17.0,16.0,17.0,15.0,21.0,10.0,14.0,14.0,15.0,8.0,16.0,12.0,13.0,19.0,15.0,12.0,6.0,15.0,13.0,14.0,7.0,16.0,16.0,10.0,15.0,9.0,22.0,14.0,14.0,16.0,14.0,13.0,16.0,8.0,6.0,9.0,7.0,6.0,7.0,10.0,14.0,14.0,11.0,15.0,18.0,12.0,13.0,15.0,15.0,13.0,14.0,3.0,14.0,10.0,16.0,10.0,13.0,13.0,8.0,9.0,12.0,13.0,14.0,10.0,16.0
10.0,10.0,16.0,11.0,15.0,7.0,16.0,9.0,15.0,14.0,16.0,10.0,10.0,8.0,12.0,13.0,9.0,13.0,15.0,10.0,14.0,11.0,18.0,19.0,20.0,28.0,9.0,16.0,6.0,6.0,15.0,14.0,14.0,16.0,12.0,12.0,14.0,13.0,14.0,12.0,16.0,15.0,16.0,14.0,15.0,15.0,20.0,13.0,23.0,14.0,7.0,17.0,17.0,15.0,10.0,9.0,14.0,15.0,12.0,14.0,6.0,12.0,19.0,12.0,13.0,20.0,12.0,13.0,21.0,21.0,25.0,34.0,31.0,45.0,37.0,43.0,41.0,28.0,61.0,59.0,45.0,29.0,34.0,18.0,19.0,20.0,13.0,17.0,13.0,18.0,23.0,23.0,24.0,27.0,76.0,164.0,155.0,153.0,157.0,183.0,125.0,120.0,169.0,125.0,104.0,173.0,188.0,172.0,165.0,160.0,194.0,183.0,172.0,147.0,131.0,95.0,46.0,22.0,16.0,7.0,20.0,7.0,9.0,16.0,27.0,21.0,8.0,17.0,14.0,15.0,17.0,11.0,15.0,13.0,11.0,15.0,10.0,7.0,12.0,12.0,11.0,13.0,15.0,12.0,17.0,16.0,7.0,13.0,6.0,5.0,13.0,7.0,4.0,12.0,12.0,3.0,15.0,15.0,4.0,15.0,14.0,4.0,17.0,14.0,13.0,11.0,15.0,15.0,2.0,6.0,15.0,15.0
